Dataset,Classification Type,Metric,Kernel Type,Q,Sigma,C,D,SVM Time,PCA + SVM Results Accuracy,PCA + SVM Kappa,KPCA-Time,Gamma,Total PCA Components
PTSD,Binary,wasserstein,GaussianGeneral,0.5,8,,,0.0008111317952473958,0.6782072829131652,0.0,0.0,8,40
PTSD,Binary,wasserstein,GaussianGeneral,0.5,10,,,0.0008112589518229166,0.6781512605042015,0.0,0.0,8,40
PTSD,Binary,wasserstein,Gaussian,2,0.005,,,0.001016537348429362,0.6877310924369747,0.05144708018300131,0.0,8,40
PTSD,Binary,wasserstein,Gaussian,2,0.5,,,0.0008367379506429036,0.7969747899159665,0.4466812568227202,0.0,8,40
PTSD,Binary,wasserstein,Gaussian,2,1,,,0.0008625189463297526,0.7926610644257704,0.43064640004399535,0.0,8,40
PTSD,Binary,wasserstein,Gaussian,2,2,,,0.0008893171946207682,0.797198879551821,0.437062079257644,0.0,8,40
PTSD,Binary,wasserstein,Gaussian,2,4,,,0.0010230541229248047,0.9095238095238095,0.7779564293440545,0.0,8,40
PTSD,Binary,wasserstein,Gaussian,2,8,,,0.0010228951772054036,0.9273949579831933,0.823938909191495,0.0,8,40
PTSD,Binary,wasserstein,Gaussian,2,10,,,0.0010397593180338542,0.8700280112044819,0.674871017694888,0.0,8,40
PTSD,Binary,wasserstein,GaussianGeneral,3,0.005,,,0.0010565121968587239,0.7971428571428573,0.4796869117767232,0.0,8,40
PTSD,Binary,wasserstein,GaussianGeneral,3,0.5,,,0.0010005791982014975,0.6935014005602241,0.14848813950351686,0.0,8,40
PTSD,Binary,wasserstein,GaussianGeneral,3,1,,,0.0008800029754638672,0.7818487394957984,0.39131118087926986,0.0,8,40
PTSD,Binary,wasserstein,GaussianGeneral,3,2,,,0.0008734544118245443,0.8006722689075632,0.45405508455644944,0.0,8,40
PTSD,Binary,wasserstein,GaussianGeneral,3,4,,,0.0008768558502197266,0.8012885154061627,0.475211692154413,0.0,8,40
PTSD,Binary,wasserstein,GaussianGeneral,3,8,,,0.000980520248413086,0.8772549019607845,0.6869212952584223,0.0,8,40
PTSD,Binary,wasserstein,GaussianGeneral,3,10,,,0.0010374069213867187,0.9100840336134454,0.7742798548989281,0.0,8,40
PTSD,Binary,wasserstein,GaussianGeneral,0.5,0.5,,,0.0009660402933756511,0.8410084033613445,0.595726820642177,0.0,8,45
PTSD,Binary,wasserstein,GaussianGeneral,0.5,1,,,0.0010346094767252603,0.8926610644257704,0.7428808416537896,0.0,8,45
PTSD,Binary,wasserstein,GaussianGeneral,0.5,2,,,0.0009232838948567708,0.852156862745098,0.6353537867040714,0.0,8,45
PTSD,Binary,wasserstein,GaussianGeneral,0.5,4,,,0.000853586196899414,0.7472268907563024,0.3026653005813754,0.0,8,45
PTSD,Binary,wasserstein,GaussianGeneral,0.5,8,,,0.0008075873057047527,0.6781512605042016,0.0,0.0,8,45
PTSD,Binary,wasserstein,GaussianGeneral,0.5,10,,,0.0008148193359375,0.6780392156862745,0.0,0.0,8,45
PTSD,Binary,wasserstein,Gaussian,2,0.005,,,0.0010225931803385417,0.6798879551820728,0.030059169884960765,0.0,8,45
PTSD,Binary,wasserstein,Gaussian,2,0.5,,,0.0008678595225016276,0.7969187675070027,0.44256963972416286,0.0,8,45
PTSD,Binary,wasserstein,Gaussian,2,1,,,0.0008504231770833333,0.8086274509803921,0.4804374647036666,0.0,8,45
PTSD,Binary,wasserstein,Gaussian,2,2,,,0.0009060064951578776,0.7852661064425773,0.40098552810295257,0.0,8,45
PTSD,Binary,wasserstein,Gaussian,2,4,,,0.0010794480641682944,0.906218487394958,0.7687199290920245,0.0,8,45
PTSD,Binary,wasserstein,Gaussian,2,8,,,0.001094675064086914,0.9443697478991597,0.8714314695803735,0.0,8,45
PTSD,Binary,wasserstein,Gaussian,2,10,,,0.0010059992472330728,0.9367507002801122,0.8435670126187405,0.01,8,45
PTSD,Binary,wasserstein,GaussianGeneral,3,0.005,,,0.0010327657063802084,0.7453221288515406,0.27349888424207314,0.0,8,45
PTSD,Binary,wasserstein,GaussianGeneral,3,0.5,,,0.000987672805786133,0.7015126050420168,0.1140415359044774,0.0,8,45
PTSD,Binary,wasserstein,GaussianGeneral,3,1,,,0.0008735179901123047,0.7819047619047621,0.37474487904402337,0.0,8,45
PTSD,Binary,wasserstein,GaussianGeneral,3,2,,,0.0008660793304443359,0.8121568627450982,0.4906535151628202,0.0,8,45
PTSD,Binary,wasserstein,GaussianGeneral,3,4,,,0.0008665084838867188,0.7970308123249302,0.43012287829046375,0.0,8,45
PTSD,Binary,wasserstein,GaussianGeneral,3,8,,,0.0009815375010172526,0.8927731092436975,0.7242893090550987,0.0,8,45
PTSD,Binary,wasserstein,GaussianGeneral,3,10,,,0.001081371307373047,0.9022969187675071,0.7608259914912879,0.0,8,45
PTSD,Binary,wasserstein,GaussianGeneral,0.5,0.5,,,0.0010272979736328125,0.8736694677871151,0.6717948101808277,0.01,8,50
PTSD,Binary,wasserstein,GaussianGeneral,0.5,1,,,0.0010479291280110676,0.9388235294117647,0.8576805715739714,0.01,8,50
PTSD,Binary,wasserstein,GaussianGeneral,0.5,2,,,0.0009298006693522136,0.8834733893557425,0.714081268531816,0.01,8,50
PTSD,Binary,wasserstein,GaussianGeneral,0.5,4,,,0.0008791446685791016,0.7644257703081233,0.3476904204122308,0.01,8,50
PTSD,Binary,wasserstein,GaussianGeneral,0.5,8,,,0.0008603731791178385,0.6785994397759102,0.0,0.01,8,50
PTSD,Binary,wasserstein,GaussianGeneral,0.5,10,,,0.0008710066477457683,0.6778151260504203,0.0,0.01,8,50
PTSD,Binary,wasserstein,Gaussian,2,0.005,,,0.001089763641357422,0.6838655462184875,0.028327033013946998,0.0,8,50
PTSD,Binary,wasserstein,Gaussian,2,0.5,,,0.0008717377980550131,0.8001120448179273,0.4630657480420664,0.0,8,50
PTSD,Binary,wasserstein,Gaussian,2,1,,,0.0009219010670979817,0.8349579831932773,0.56824415652271,0.01,8,50
PTSD,Binary,wasserstein,Gaussian,2,2,,,0.0009839693705240885,0.8351820728291316,0.5751785285709822,0.01,8,50
PTSD,Binary,wasserstein,Gaussian,2,4,,,0.0011045614878336589,0.9063865546218487,0.775308574794826,0.01,8,50
PTSD,Binary,wasserstein,Gaussian,2,8,,,0.0010766824086507162,0.9155182072829132,0.7866855311851669,0.01,8,50
PTSD,Binary,wasserstein,Gaussian,2,10,,,0.0010359605153401692,0.9406722689075632,0.8583748406544466,0.01,8,50
PTSD,Binary,wasserstein,GaussianGeneral,3,0.005,,,0.001081546147664388,0.7298599439775909,0.20634050509062227,0.0,8,50
PTSD,Binary,wasserstein,GaussianGeneral,3,0.5,,,0.001042763392130534,0.7068347338935573,0.13224027228087448,0.0,8,50
PTSD,Binary,wasserstein,GaussianGeneral,3,1,,,0.0008614381154378255,0.8126050420168069,0.5003876831327794,0.0,8,50
PTSD,Binary,wasserstein,GaussianGeneral,3,2,,,0.0009096622467041016,0.8372549019607844,0.5568454443639986,0.01,8,50
PTSD,Binary,wasserstein,GaussianGeneral,3,4,,,0.0008902390797932943,0.8469467787114848,0.601378572168101,0.01,8,50
PTSD,Binary,wasserstein,GaussianGeneral,3,8,,,0.0010421276092529297,0.9021288515406164,0.7492589125276704,0.01,8,50
PTSD,Binary,wasserstein,GaussianGeneral,3,10,,,0.001090701421101888,0.90812324929972,0.7725033898807079,0.01,8,50
PTSD,Binary,wasserstein,GaussianGeneral,0.5,0.5,,,0.0010607401529947917,0.8909243697478993,0.7244646066504548,0.01,8,55
PTSD,Binary,wasserstein,GaussianGeneral,0.5,1,,,0.0010937690734863282,0.917591036414566,0.7924924905650973,0.01,8,55
PTSD,Binary,wasserstein,GaussianGeneral,0.5,2,,,0.0009856541951497396,0.8984873949579834,0.7491265012442888,0.01,8,55
PTSD,Binary,wasserstein,GaussianGeneral,0.5,4,,,0.0009088357289632162,0.753501400560224,0.31307689287254375,0.01,8,55
PTSD,Binary,wasserstein,GaussianGeneral,0.5,8,,,0.0009027004241943359,0.6780952380952381,0.0,0.01,8,55
PTSD,Binary,wasserstein,GaussianGeneral,0.5,10,,,0.0008844693501790364,0.6780952380952381,0.0,0.01,8,55
PTSD,Binary,wasserstein,Gaussian,2,0.005,,,0.001113112767537435,0.6857703081232492,0.08711937656232956,0.0,8,55
PTSD,Binary,wasserstein,Gaussian,2,0.5,,,0.0009207566579182943,0.8542296918767509,0.6167459381320042,0.0,8,55
PTSD,Binary,wasserstein,Gaussian,2,1,,,0.0008993466695149739,0.8385994397759103,0.5707856133455705,0.01,8,55
PTSD,Binary,wasserstein,Gaussian,2,2,,,0.0009795029958089192,0.8659943977591038,0.658105415829143,0.01,8,55
PTSD,Binary,wasserstein,Gaussian,2,4,,,0.0011295795440673829,0.9388235294117648,0.8525410647557536,0.01,8,55
PTSD,Binary,wasserstein,Gaussian,2,8,,,0.0011152108510335287,0.9195518207282913,0.7894199427132265,0.01,8,55
PTSD,Binary,wasserstein,Gaussian,2,10,,,0.00107269287109375,0.9368067226890757,0.8450658150792557,0.01,8,55
PTSD,Binary,wasserstein,GaussianGeneral,3,0.005,,,0.0011866251627604167,0.7411764705882352,0.2585938831035207,0.0,8,55
PTSD,Binary,wasserstein,GaussianGeneral,3,0.5,,,0.0010760148366292317,0.7032492997198879,0.11973539296133913,0.0,8,55
PTSD,Binary,wasserstein,GaussianGeneral,3,1,,,0.0009754498799641927,0.8620168067226892,0.643876238644651,0.0,8,55
PTSD,Binary,wasserstein,GaussianGeneral,3,2,,,0.0009405295054117839,0.838935574229692,0.5679891827790894,0.01,8,55
PTSD,Binary,wasserstein,GaussianGeneral,3,4,,,0.0009421348571777344,0.8313165266106443,0.5533437157972132,0.01,8,55
PTSD,Binary,wasserstein,GaussianGeneral,3,8,,,0.0010839303334554036,0.8678431372549021,0.6571033651028366,0.01,8,55
PTSD,Binary,wasserstein,GaussianGeneral,3,10,,,0.0011579354604085287,0.9059383753501403,0.7663138789405284,0.01,8,55
PTSD,Binary,wasserstein,GaussianGeneral,0.5,0.5,,,0.00103912353515625,0.8773109243697479,0.6926261634728831,0.01,8,60
PTSD,Binary,wasserstein,GaussianGeneral,0.5,1,,,0.0010704835255940755,0.9119327731092438,0.788098696101673,0.01,8,60
PTSD,Binary,wasserstein,GaussianGeneral,0.5,2,,,0.000998067855834961,0.910140056022409,0.7815850225160659,0.01,8,60
PTSD,Binary,wasserstein,GaussianGeneral,0.5,4,,,0.0009047349294026692,0.7870588235294119,0.41750826653340734,0.01,8,60
PTSD,Binary,wasserstein,GaussianGeneral,0.5,8,,,0.0009033044179280598,0.6783753501400561,0.0,0.01,8,60
PTSD,Binary,wasserstein,GaussianGeneral,0.5,10,,,0.0008974234263102213,0.6778711484593838,0.0,0.01,8,60
PTSD,Binary,wasserstein,Gaussian,2,0.005,,,0.0010817686716715494,0.7054901960784313,0.18808140508293186,0.0,8,60
PTSD,Binary,wasserstein,Gaussian,2,0.5,,,0.0009003321329752605,0.8584313725490198,0.6258463821980158,0.0,8,60
PTSD,Binary,wasserstein,Gaussian,2,1,,,0.000912173589070638,0.8695238095238096,0.6533045364433989,0.01,8,60
PTSD,Binary,wasserstein,Gaussian,2,2,,,0.0010014057159423828,0.8543417366946781,0.6191625925744791,0.01,8,60
PTSD,Binary,wasserstein,Gaussian,2,4,,,0.0010989824930826822,0.9175910364145659,0.7955854019413281,0.01,8,60
PTSD,Binary,wasserstein,Gaussian,2,8,,,0.0011234760284423828,0.938935574229692,0.8503826155075015,0.01,8,60
PTSD,Binary,wasserstein,Gaussian,2,10,,,0.001112222671508789,0.9312044817927171,0.8289638041969117,0.01,8,60
PTSD,Binary,wasserstein,GaussianGeneral,3,0.005,,,0.0011986414591471353,0.7396638655462185,0.2551550722935409,0.0,8,60
PTSD,Binary,wasserstein,GaussianGeneral,3,0.5,,,0.0011486212412516277,0.7086274509803921,0.12595378871552593,0.0,8,60
PTSD,Binary,wasserstein,GaussianGeneral,3,1,,,0.0010156472524007162,0.8622408963585435,0.6492806392157505,0.01,8,60
PTSD,Binary,wasserstein,GaussianGeneral,3,2,,,0.0009913126627604167,0.8620168067226893,0.6155176907200731,0.01,8,60
PTSD,Binary,wasserstein,GaussianGeneral,3,4,,,0.00092315673828125,0.8735574229691878,0.6912503227639474,0.01,8,60
PTSD,Binary,wasserstein,GaussianGeneral,3,8,,,0.0010736942291259765,0.9042577030812325,0.7531641573338074,0.01,8,60
PTSD,Binary,wasserstein,GaussianGeneral,3,10,,,0.0011140505472819011,0.9329411764705884,0.8412664128821912,0.01,8,60
PTSD,Binary,wasserstein,GaussianGeneral,0.5,0.5,,,0.0011244614919026692,0.8738375350140059,0.6805713146186534,0.01,8,65
PTSD,Binary,wasserstein,GaussianGeneral,0.5,1,,,0.0011606057484944662,0.9233613445378152,0.8221709697852709,0.01,8,65
PTSD,Binary,wasserstein,GaussianGeneral,0.5,2,,,0.0010364691416422525,0.9118207282913168,0.7778572424706015,0.01,8,65
PTSD,Binary,wasserstein,GaussianGeneral,0.5,4,,,0.000937811533610026,0.7891316526610644,0.42808449067647303,0.01,8,65
PTSD,Binary,wasserstein,GaussianGeneral,0.5,8,,,0.0009578704833984375,0.6779271708683472,0.0,0.01,8,65
PTSD,Binary,wasserstein,GaussianGeneral,0.5,10,,,0.0009526888529459636,0.6784873949579833,0.0,0.01,8,65
PTSD,Binary,wasserstein,Gaussian,2,0.005,,,0.0011765797932942708,0.714733893557423,0.18253720663830844,0.0,8,65
PTSD,Binary,wasserstein,Gaussian,2,0.5,,,0.0009763717651367187,0.8736694677871151,0.6821806089063391,0.0,8,65
PTSD,Binary,wasserstein,Gaussian,2,1,,,0.0009862899780273438,0.8560224089635857,0.6296509285895302,0.01,8,65
PTSD,Binary,wasserstein,Gaussian,2,2,,,0.0010995070139567058,0.88515406162465,0.7049820013188485,0.01,8,65
PTSD,Binary,wasserstein,Gaussian,2,4,,,0.0011998653411865235,0.9079551820728292,0.7763045754835101,0.01,8,65
PTSD,Binary,wasserstein,Gaussian,2,8,,,0.0012531757354736328,0.9159103641456583,0.7798747167548404,0.01,8,65
PTSD,Binary,wasserstein,Gaussian,2,10,,,0.0011335213979085286,0.9158543417366949,0.8071415789061097,0.01,8,65
PTSD,Binary,wasserstein,GaussianGeneral,3,0.005,,,0.0011816660563151041,0.7372549019607845,0.25344021879627127,0.0,8,65
PTSD,Binary,wasserstein,GaussianGeneral,3,0.5,,,0.0011497338612874348,0.7127170868347339,0.1295796883203356,0.0,8,65
PTSD,Binary,wasserstein,GaussianGeneral,3,1,,,0.0009942372639973958,0.8694677871148462,0.6606546686679529,0.01,8,65
PTSD,Binary,wasserstein,GaussianGeneral,3,2,,,0.0010335445404052734,0.8581512605042019,0.6320227722644632,0.01,8,65
PTSD,Binary,wasserstein,GaussianGeneral,3,4,,,0.000980377197265625,0.8891316526610645,0.7103250192521225,0.01,8,65
PTSD,Binary,wasserstein,GaussianGeneral,3,8,,,0.0011560281117757162,0.8775350140056024,0.6900016801015324,0.01,8,65
PTSD,Binary,wasserstein,GaussianGeneral,3,10,,,0.001176595687866211,0.9349019607843139,0.8261009699900616,0.01,8,65
PTSD,Binary,wasserstein,GaussianGeneral,0.5,0.5,,,0.0011645317077636718,0.87327731092437,0.6759546922168895,0.01,8,70
PTSD,Binary,wasserstein,GaussianGeneral,0.5,1,,,0.0011810938517252604,0.9330532212885155,0.8397201690296655,0.01,8,70
PTSD,Binary,wasserstein,GaussianGeneral,0.5,2,,,0.0010753154754638671,0.9118767507002803,0.7809450886349171,0.01,8,70
PTSD,Binary,wasserstein,GaussianGeneral,0.5,4,,,0.0009776751200358074,0.7738935574229694,0.3807547517289077,0.01,8,70
PTSD,Binary,wasserstein,GaussianGeneral,0.5,8,,,0.0010889371236165364,0.6779271708683474,0.0,0.01,8,70
PTSD,Binary,wasserstein,GaussianGeneral,0.5,10,,,0.0010036150614420572,0.6778711484593837,0.0,0.01,8,70
PTSD,Binary,wasserstein,Gaussian,2,0.005,,,0.0012177149454752603,0.7414005602240895,0.28012491696026115,0.0,8,70
PTSD,Binary,wasserstein,Gaussian,2,0.5,,,0.0011362075805664063,0.866106442577031,0.6499205438638354,0.01,8,70
PTSD,Binary,wasserstein,Gaussian,2,1,,,0.0010211626688639323,0.8810084033613447,0.6868602038777314,0.01,8,70
PTSD,Binary,wasserstein,Gaussian,2,2,,,0.0012314319610595703,0.8777030812324931,0.69080010075775,0.01,8,70
PTSD,Binary,wasserstein,Gaussian,2,4,,,0.0012253443400065103,0.9044257703081233,0.7692200481676691,0.01,8,70
PTSD,Binary,wasserstein,Gaussian,2,8,,,0.0012050787607828775,0.9577591036414567,0.8854900726232852,0.01,8,70
PTSD,Binary,wasserstein,Gaussian,2,10,,,0.0011624654134114584,0.9233613445378152,0.8101814861972538,0.01,8,70
PTSD,Binary,wasserstein,GaussianGeneral,3,0.005,,,0.0011800130208333333,0.7376470588235295,0.25637603249427177,0.0,8,70
PTSD,Binary,wasserstein,GaussianGeneral,3,0.5,,,0.0011343955993652344,0.7050980392156863,0.10788038911024476,0.0,8,70
PTSD,Binary,wasserstein,GaussianGeneral,3,1,,,0.0009699185689290364,0.8928851540616248,0.7271532707924878,0.01,8,70
PTSD,Binary,wasserstein,GaussianGeneral,3,2,,,0.000968313217163086,0.8890196078431374,0.7219625502338488,0.01,8,70
PTSD,Binary,wasserstein,GaussianGeneral,3,4,,,0.0009755452473958333,0.8890196078431374,0.7152834517725792,0.01,8,70
PTSD,Binary,wasserstein,GaussianGeneral,3,8,,,0.0011657873789469402,0.8926610644257704,0.7302969513175602,0.01,8,70
PTSD,Binary,wasserstein,GaussianGeneral,3,10,,,0.0012022495269775391,0.9309803921568629,0.8320076998520765,0.01,8,70
PTSD,Binary,wasserstein,GaussianGeneral,0.5,0.5,,,0.0011444568634033203,0.8813445378151262,0.696238139877006,0.01,8,75
PTSD,Binary,wasserstein,GaussianGeneral,0.5,1,,,0.0011704444885253906,0.9156302521008404,0.7900910518126848,0.01,8,75
PTSD,Binary,wasserstein,GaussianGeneral,0.5,2,,,0.0010742982228597005,0.932717086834734,0.8432763843629728,0.01,8,75
PTSD,Binary,wasserstein,GaussianGeneral,0.5,4,,,0.0009699503580729167,0.7776470588235295,0.4089762717695519,0.01,8,75
PTSD,Binary,wasserstein,GaussianGeneral,0.5,8,,,0.0009791215260823568,0.6780952380952381,0.0,0.01,8,75
PTSD,Binary,wasserstein,GaussianGeneral,0.5,10,,,0.0009613990783691406,0.6785994397759104,0.0,0.01,8,75
PTSD,Binary,wasserstein,Gaussian,2,0.005,,,0.0011444409688313802,0.7490196078431375,0.2929026637798228,0.0,8,75
PTSD,Binary,wasserstein,Gaussian,2,0.5,,,0.0009880701700846354,0.9082352941176471,0.7779460853248464,0.01,8,75
PTSD,Binary,wasserstein,Gaussian,2,1,,,0.001140149434407552,0.9044257703081233,0.7594825220576654,0.01,8,75
PTSD,Binary,wasserstein,Gaussian,2,2,,,0.0012054920196533203,0.8737815126050421,0.6757372839388225,0.01,8,75
PTSD,Binary,wasserstein,Gaussian,2,4,,,0.0011935075124104818,0.9311484593837535,0.8353167568982074,0.01,8,75
PTSD,Binary,wasserstein,Gaussian,2,8,,,0.0012233257293701172,0.9462184873949581,0.8574302738786315,0.01,8,75
PTSD,Binary,wasserstein,Gaussian,2,10,,,0.0011548042297363282,0.9426330532212887,0.857479243679989,0.01,8,75
PTSD,Binary,wasserstein,GaussianGeneral,3,0.005,,,0.0011668841044108072,0.7457142857142856,0.3017621156332945,0.0,8,75
PTSD,Binary,wasserstein,GaussianGeneral,3,0.5,,,0.0011461734771728515,0.6970868347338935,0.06877020443336927,0.0,8,75
PTSD,Binary,wasserstein,GaussianGeneral,3,1,,,0.0009751478830973307,0.9082913165266108,0.7666119775651439,0.01,8,75
PTSD,Binary,wasserstein,GaussianGeneral,3,2,,,0.0009848435719807943,0.8967507002801122,0.7387809231647101,0.01,8,75
PTSD,Binary,wasserstein,GaussianGeneral,3,4,,,0.0009826819101969402,0.8797759103641457,0.7150927959994926,0.01,8,75
PTSD,Binary,wasserstein,GaussianGeneral,3,8,,,0.001147619883219401,0.881232492997199,0.6938580082381749,0.01,8,75
PTSD,Binary,wasserstein,GaussianGeneral,3,10,,,0.0011538823445638021,0.9135014005602241,0.7968739356475291,0.01,8,75
PTSD,Binary,wasserstein,GaussianGeneral,0.5,0.5,,,0.0011683305104573567,0.9042577030812328,0.7650086663219461,0.01,8,80
PTSD,Binary,wasserstein,GaussianGeneral,0.5,1,,,0.001183001200358073,0.9329971988795519,0.8464170656127569,0.01,8,80
PTSD,Binary,wasserstein,GaussianGeneral,0.5,2,,,0.0010803540547688801,0.9118767507002803,0.7658640784008381,0.01,8,80
PTSD,Binary,wasserstein,GaussianGeneral,0.5,4,,,0.0009797414143880208,0.8278991596638657,0.5489558498663245,0.01,8,80
PTSD,Binary,wasserstein,GaussianGeneral,0.5,8,,,0.0009946823120117188,0.6781512605042017,0.0,0.01,8,80
PTSD,Binary,wasserstein,GaussianGeneral,0.5,10,,,0.0009739875793457031,0.6779831932773109,0.0,0.01,8,80
PTSD,Binary,wasserstein,Gaussian,2,0.005,,,0.0011862119038899739,0.7392717086834734,0.23680617401695098,0.0,8,80
PTSD,Binary,wasserstein,Gaussian,2,0.5,,,0.0010583082834879558,0.8963025210084036,0.7346961316219989,0.01,8,80
PTSD,Binary,wasserstein,Gaussian,2,1,,,0.001001914342244466,0.8794957983193278,0.7131807809481359,0.01,8,80
PTSD,Binary,wasserstein,Gaussian,2,2,,,0.0011498451232910157,0.8755182072829133,0.6907662300615595,0.01,8,80
PTSD,Binary,wasserstein,Gaussian,2,4,,,0.0012046972910563151,0.92515406162465,0.821837766335886,0.01,8,80
PTSD,Binary,wasserstein,Gaussian,2,8,,,0.0012040456136067708,0.9349019607843139,0.8395002387057999,0.01,8,80
PTSD,Binary,wasserstein,Gaussian,2,10,,,0.0011815865834554037,0.9388795518207284,0.8496027160294495,0.01,8,80
PTSD,Binary,wasserstein,GaussianGeneral,3,0.005,,,0.0011787891387939453,0.7413445378151261,0.25962427443944047,0.0,8,80
PTSD,Binary,wasserstein,GaussianGeneral,3,0.5,,,0.0011705875396728516,0.708515406162465,0.12861191742009007,0.0,8,80
PTSD,Binary,wasserstein,GaussianGeneral,3,1,,,0.0010228951772054036,0.8890196078431374,0.7262385892509954,0.01,8,80
PTSD,Binary,wasserstein,GaussianGeneral,3,2,,,0.0010116259256998698,0.9039215686274511,0.7648410700950188,0.01,8,80
PTSD,Binary,wasserstein,GaussianGeneral,3,4,,,0.0010177771250406901,0.913781512605042,0.7932747030559176,0.01,8,80
PTSD,Binary,wasserstein,GaussianGeneral,3,8,,,0.0012018044789632162,0.898263305322129,0.7450294157891401,0.01,8,80
PTSD,Binary,wasserstein,GaussianGeneral,3,10,,,0.001207256317138672,0.9365826330532214,0.8443203630286039,0.01,8,80
PTSD,Binary,wasserstein,GaussianGeneral,0.5,0.5,,,0.001237646738688151,0.9311484593837537,0.8383097167254036,0.01,8,85
PTSD,Binary,wasserstein,GaussianGeneral,0.5,1,,,0.0012474536895751953,0.9311484593837537,0.8271198473780635,0.01,8,85
PTSD,Binary,wasserstein,GaussianGeneral,0.5,2,,,0.0011604785919189452,0.9194957983193279,0.8100673286709056,0.01,8,85
PTSD,Binary,wasserstein,GaussianGeneral,0.5,4,,,0.0010231494903564452,0.8679551820728292,0.6689641413149553,0.01,8,85
PTSD,Binary,wasserstein,GaussianGeneral,0.5,8,,,0.0010129610697428386,0.6784873949579833,0.0,0.01,8,85
PTSD,Binary,wasserstein,GaussianGeneral,0.5,10,,,0.0010163466135660808,0.6780952380952381,0.0,0.01,8,85
PTSD,Binary,wasserstein,Gaussian,2,0.005,,,0.0012798150380452474,0.7162464985994397,0.16786874792537992,0.0,8,85
